80100
 -88.00  +68.00 0  3.0386  7.2377  4.1536  4.1508
 -88.00  +68.00 1  2.9425  6.9104  3.9914  3.9789
 -88.00  +68.00 2  2.6753  5.8007  3.4277  3.3970
 -88.00  +68.00 3  2.6135  5.4746  3.2471  3.2288
 -88.00  +68.00 4  2.6217  5.5203  3.2701  3.2581
 -88.00  +70.00 0  3.0390  7.2388  4.1542  4.1514
 -88.00  +70.00 1  2.9429  6.9120  3.9922  3.9798
 -88.00  +70.00 2  2.6758  5.8031  3.4290  3.3984
 -88.00  +70.00 3  2.6137  5.4756  3.2476  3.2293
 -88.00  +70.00 4  2.6218  5.5207  3.2703  3.2583
 -88.00  +72.00 0  3.0394  7.2400  4.1548  4.1521
 -88.00  +72.00 1  2.9434  6.9137  3.9930  3.9807
 -88.00  +72.00 2  2.6763  5.8056  3.4303  3.3997
 -88.00  +72.00 3  2.6138  5.4765  3.2481  3.2299
 -88.00  +72.00 4  2.6219  5.5210  3.2705  3.2586
 -88.00  +74.00 0  3.0397  7.2413  4.1554  4.1527
 -88.00  +74.00 1  2.9439  6.9155  3.9939  3.9817
 -88.00  +74.00 2  2.6768  5.8081  3.4316  3.4012
 -88.00  +74.00 3  2.6140  5.4775  3.2486  3.2304
 -88.00  +74.00 4  2.6219  5.5214  3.2706  3.2588
 -88.00  +76.00 0  3.0401  7.2426  4.1560  4.1535
 -88.00  +76.00 1  2.9445  6.9174  3.9948  3.9827
 -88.00  +76.00 2  2.6773  5.8106  3.4328  3.4026
 -88.00  +76.00 3  2.6142  5.4784  3.2490  3.2310
 -88.00  +76.00 4  2.6220  5.5217  3.2708  3.2590
 -88.00  +78.00 0  3.0405  7.2439  4.1567  4.1542
 -88.00  +78.00 1  2.9450  6.9192  3.9957  3.9837
 -88.00  +78.00 2  2.6778  5.8131  3.4341  3.4041
 -88.00  +78.00 3  2.6143  5.4793  3.2495  3.2316
 -88.00  +78.00 4  2.6220  5.5220  3.2709  3.2592
 -88.00  +80.00 0  3.0409  7.2452  4.1573  4.1549
 -88.00  +80.00 1  2.9455  6.9210  3.9965  3.9847
 -88.00  +80.00 2  2.6783  5.8157  3.4354  3.4056
 -88.00  +80.00 3  2.6145  5.4802  3.2500  3.2322
 -88.00  +80.00 4  2.6221  5.5222  3.2710  3.2594
 -88.00  +82.00 0  3.0413  7.2464  4.1578  4.1556
 -88.00  +82.00 1  2.9460  6.9228  3.9974  3.9857
 -88.00  +82.00 2  2.6789  5.8183  3.4367  3.4071
 -88.00  +82.00 3  2.6146  5.4811  3.2504  3.2327
 -88.00  +82.00 4  2.6221  5.5225  3.2711  3.2596
 -88.00  +84.00 0  3.0416  7.2475  4.1584  4.1562
 -88.00  +84.00 1  2.9465  6.9246  3.9982  3.9867
 -88.00  +84.00 2  2.6794  5.8210  3.4381  3.4087
 -88.00  +84.00 3  2.6148  5.4820  3.2509  3.2333
 -88.00  +84.00 4  2.6222  5.5227  3.2712  3.2597
 -88.00  +86.00 0  3.0419  7.2485  4.1588  4.1569
 -88.00  +86.00 1  2.9470  6.9263  3.9990  3.9877
 -88.00  +86.00 2  2.6799  5.8237  3.4394  3.4104
 -88.00  +86.00 3  2.6150  5.4830  3.2514  3.2340
 -88.00  +86.00 4  2.6222  5.5228  3.2713  3.2599
 -88.00  +88.00 0  3.0422  7.2493  4.1592  4.1574
 -88.00  +88.00 1  2.9474  6.9279  3.9997  3.9887
 -88.00  +88.00 2  2.6805  5.8265  3.4408  3.4121
 -88.00  +88.00 3  2.6151  5.4839  3.2518  3.2346
 -88.00  +88.00 4  2.6222  5.5230  3.2713  3.2601
 -88.00  +90.00 0  3.0424  7.2501  4.1595  4.1579
 -88.00  +90.00 1  2.9479  6.9294  4.0004  3.9896
 -88.00  +90.00 2  2.6811  5.8294  3.4422  3.4139
 -88.00  +90.00 3  2.6153  5.4848  3.2523  3.2352
 -88.00  +90.00 4  2.6222  5.5231  3.2714  3.2602
 -88.00  +92.00 0  3.0426  7.2506  4.1597  4.1583
 -88.00  +92.00 1  2.9483  6.9308  4.0010  3.9906
 -88.00  +92.00 2  2.6817  5.8323  3.4436  3.4157
 -88.00  +92.00 3  2.6155  5.4858  3.2527  3.2359
 -88.00  +92.00 4  2.6223  5.5232  3.2714  3.2603
 -88.00  +94.00 0  3.0427  7.2510  4.1599  4.1586
 -88.00  +94.00 1  2.9486  6.9321  4.0016  3.9914
 -88.00  +94.00 2  2.6823  5.8353  3.4450  3.4176
 -88.00  +94.00 3  2.6157  5.4867  3.2532  3.2366
 -88.00  +94.00 4  2.6223  5.5233  3.2714  3.2605
 -88.00  +96.00 0  3.0428  7.2513  4.1599  4.1589
 -88.00  +96.00 1  2.9490  6.9334  4.0021  3.9923
 -88.00  +96.00 2  2.6829  5.8383  3.4465  3.4195
